hand,deal,advisor_seat,advisor_position,dealer_seat,street_reached,showdown,board,advisor_hole,advisor_chips,villain_chips,decisions,seat0_chips,seat1_chips,seat2_chips
8635,2878,1,SB,0,3,True,As 3c Jh Qs 6d,Kc 9s,60,-60,9,0,60,-60
8636,2878,2,BB,0,1,False,As 3c Jh,8d Ts,-20,20,5,0,20,-20
8637,2879,0,BTN,0,3,True,5d 7c Js 5h 5c,Ah 9h,25,-25,12,25,25,-50
8638,2879,1,SB,0,3,True,5d 7c Js 5h 5c,6s As,10,-10,11,10,10,-20
8639,2879,2,BB,0,3,True,5d 7c Js 5h 5c,8c 4s,-20,20,12,10,10,-20
8640,2880,0,BTN,0,3,True,9d Qs 8h Ts 9h,8d 3d,0,0,11,0,-1920,1920
8641,2880,1,SB,0,2,False,9d Qs 8h Ts,Ks Ah,-300,300,9,0,-300,300
8642,2880,2,BB,0,3,True,9d Qs 8h Ts 9h,Qd Jd,1360.0,-1360.0,8,0.0,-1360.0,1360.0
8643,2881,0,BTN,0,3,True,7c Qh 4c 9s 8c,9h Qs,2010,-2010,12,2010,-10,-2000
8644,2881,1,SB,0,0,False,,4h 7d,-10,10,2,0,-10,10
8645,2881,2,BB,0,1,False,7c Qh 4c,4d 8d,-20,20,5,0,20,-20
8646,2882,0,BTN,0,3,True,Th Ad Qh 3d 2s,Ah 2h,801,-801,12,801,-10,-791
8647,2882,1,SB,0,3,True,Th Ad Qh 3d 2s,Ts 9h,100,-100,9,0,100,-100
8648,2882,2,BB,0,2,False,Th Ad Qh 3d,7h Ks,-80,80,7,0,80,-80
8649,2883,0,BTN,0,3,True,Kc Qc 6h 2h 8s,Tc Ad,96,-96,10,96,-10,-86
8650,2883,1,SB,0,0,False,,8d 2s,-10,10,2,0,-10,10
8651,2883,2,BB,0,3,False,Kc Qc 6h 2h 8s,3c Th,-20,20,9,0,20,-20
8652,2884,0,BTN,0,1,False,Jd Ad Jh,3s 9s,0,0,6,0,-20,20
8653,2884,1,SB,0,0,False,,9c 5c,-10,10,2,0,-10,10
8654,2884,2,BB,0,1,False,Jd Ad Jh,3d As,20,-20,6,0,-20,20
8655,2885,0,BTN,0,3,True,7h Tc 2c Ac 5h,9c 4d,0,0,10,0,1920,-1920
8656,2885,1,SB,0,3,True,7h Tc 2c Ac 5h,9d As,348,-348,9,0,348,-348
8657,2885,2,BB,0,2,False,7h Tc 2c Ac,3d 3c,-560,560,10,0,560,-560
8658,2886,0,BTN,0,1,False,9d 6d Kd,3h 2d,0,0,5,0,20,-20
8659,2886,1,SB,0,0,False,,8d 6c,-10,10,2,0,-10,10
8660,2886,2,BB,0,1,False,9d 6d Kd,7c 4d,-20,20,5,0,20,-20
8661,2887,0,BTN,0,3,True,Qh Ks 9d Ah Js,6s 3h,0,0,11,0,-320,320
8662,2887,1,SB,0,0,False,,Jh 3d,-10,10,2,0,-10,10
8663,2887,2,BB,0,3,True,Qh Ks 9d Ah Js,8c Qc,20,-20,9,0,-20,20
8664,2888,0,BTN,0,3,True,6c Qc 8s 4d Kc,Jh 9s,348,-348,11,348,-10,-338
8665,2888,1,SB,0,3,True,6c Qc 8s 4d Kc,Qh 5s,-10,10,9,30,-10,-20
8666,2888,2,BB,0,2,False,6c Qc 8s 4d,Td 9d,-20,20,8,-110,130,-20
8667,2889,0,BTN,0,3,True,3c Tc Th Ah 2s,7c 7s,-2000,2000,16,-2000,-2000,4000
8668,2889,1,SB,0,3,True,3c Tc Th Ah 2s,9s 9d,1376.8000000000002,-1376.8,9,-1356.8,1376.8000000000002,-20.0
8669,2889,2,BB,0,3,True,3c Tc Th Ah 2s,Ts 9h,4000,-4000,15,-2000,-2000,4000
8670,2890,0,BTN,0,3,True,7h 9h Kh 7s 3s,5s Ks,25,-25,11,25,25,-50
8671,2890,1,SB,0,0,False,,6h Kd,-10,10,2,0,-10,10
8672,2890,2,BB,0,1,False,7h 9h Kh,5h 3d,-20,20,5,0,20,-20
8673,2891,0,BTN,0,2,False,Th 9h 2h 3c,Jd 9c,60,-60,8,60,-10,-50
8674,2891,1,SB,0,1,False,Th 9h 2h,7c Qh,-10,10,7,130,-10,-120
8675,2891,2,BB,0,3,True,Th 9h 2h 3c Qs,8d Kc,-20,20,12,-110,130,-20
8676,2892,0,BTN,0,3,True,3s Qh 3d 4d 4s,8c Jd,-222,222,11,-222,-10,232
8677,2892,1,SB,0,0,False,,Qs 3c,-10,10,2,0,-10,10
8678,2892,2,BB,0,3,True,3s Qh 3d 4d 4s,9h Ad,-1280,1280,9,0,1280,-1280
8679,2893,0,BTN,0,3,True,3d 9c Ks Ah 7s,9s 4s,0,0,9,0,20,-20
8680,2893,1,SB,0,0,False,,5d Th,-10,10,2,0,-10,10
8681,2893,2,BB,0,3,True,3d 9c Ks Ah 7s,5c 2h,-20,20,9,0,20,-20
8682,2894,0,BTN,0,3,True,4h 3d 2h 3h Ah,Ks Ad,96,-96,10,96,-10,-86
8683,2894,1,SB,0,3,True,4h 3d 2h 3h Ah,2s Kd,-10,10,9,30,-10,-20
8684,2894,2,BB,0,3,True,4h 3d 2h 3h Ah,7d 2d,-20,20,12,40,-20,-20
8685,2895,0,BTN,0,3,True,4h 4d 8s 4s Kd,9c Qh,-230,230,9,-230,250,-20
8686,2895,1,SB,0,0,False,,Ks 7c,-10,10,2,0,-10,10
8687,2895,2,BB,0,3,False,4h 4d 8s 4s Kd,Ts 2s,-80,80,10,0,80,-80
8688,2896,0,BTN,0,0,False,,2c 7d,0,0,3,0,20,-20
8689,2896,1,SB,0,3,True,3d Ah 8h 3s Th,Kh Ks,1482,-1482,11,0,1482,-1482
8690,2896,2,BB,0,0,False,,Tc 6d,-20,20,3,0,20,-20
8691,2897,0,BTN,0,3,False,Th Jc As 7d 9s,4c 5s,0,0,10,0,-20,20
8692,2897,1,SB,0,2,False,Th Jc As 7d,Kh 5h,100,-100,7,0,100,-100
8693,2897,2,BB,0,1,False,Th Jc As,8d 2h,-20,20,5,0,20,-20
8694,2898,0,BTN,0,3,True,7d 5s 8h Ac 5d,Ks Ts,-1825,1825,10,-1825,-10,1835
8695,2898,1,SB,0,0,False,,9d Th,-60,60,4,0,-60,60
8696,2898,2,BB,0,3,False,7d 5s 8h Ac 5d,Js Jd,46,-46,11,0,-46,46
8697,2899,0,BTN,0,3,True,Td 9d 7s 6h Ks,Kd Th,-1630,1630,16,-1630,-1630,3260
8698,2899,1,SB,0,3,True,Td 9d 7s 6h Ks,Qh 7h,-1920,1920,12,0,-1920,1920
8699,2899,2,BB,0,3,True,Td 9d 7s 6h Ks,Ah 8c,1857.1428571428573,-1857.142857142857,10,0.0,-1857.142857142857,1857.1428571428573
8700,2900,0,BTN,0,2,False,Ks 7h Ts Jh,Kc Qh,-819,819,13,-819,-275,1094
8701,2900,1,SB,0,3,True,Ks 7h Ts Jh Js,8d 8c,-88,88,13,1918,-88,-1830
8702,2900,2,BB,0,2,False,Ks 7h Ts Jh,Ac Tc,-260,260,13,520,-260,-260
8703,2901,0,BTN,0,3,True,7h 2c 7d Kd Qh,Ah 5d,-543,543,10,-543,-10,553
8704,2901,1,SB,0,2,False,7h 2c 7d Kd,Ts Qc,-60,60,8,0,-60,60
8705,2901,2,BB,0,3,True,7h 2c 7d Kd Qh,8d 2d,-80,80,9,0,80,-80
8706,2902,0,BTN,0,3,True,Qh Jd 9s 2d 6c,Qc 2c,0,0,9,0,-20,20
8707,2902,1,SB,0,0,False,,4s 3c,-10,10,2,0,-10,10
8708,2902,2,BB,0,3,True,Qh Jd 9s 2d 6c,As 4d,20,-20,9,0,-20,20
8709,2903,0,BTN,0,3,True,7h Kc 6d 5s 5h,8h 7c,0,0,11,0,-1704,1704
8710,2903,1,SB,0,3,True,7h Kc 6d 5s 5h,8d Kd,-2000,2000,11,0,-2000,2000
8711,2903,2,BB,0,3,True,7h Kc 6d 5s 5h,Ks Td,2000,-2000,12,0,-2000,2000
8712,2904,0,BTN,0,3,True,Kc 7c 7d Ks 3d,7h 5d,0,0,9,0,-20,20
8713,2904,1,SB,0,0,False,,6s 5h,-10,10,2,0,-10,10
8714,2904,2,BB,0,3,True,Kc 7c 7d Ks 3d,9c Js,20,-20,9,0,-20,20
8715,2905,0,BTN,0,3,True,Ts Td 5s 5h 9h,Ks 8h,25,-25,12,25,25,-50
8716,2905,1,SB,0,1,False,Ts Td 5s,Kc Qc,60,-60,5,0,60,-60
8717,2905,2,BB,0,3,True,Ts Td 5s 5h 9h,8d 4c,-20,20,9,0,20,-20
8718,2906,0,BTN,0,3,True,4c 5h 6s 8d Qd,5d Kd,-230,230,9,-230,250,-20
8719,2906,1,SB,0,0,False,,Kh 8s,20,-20,3,0,20,-20
8720,2906,2,BB,0,2,False,4c 5h 6s 8d,2h 9s,-20,20,7,0,20,-20
8721,2907,0,BTN,0,1,False,5d 8c 3s,2h 5c,0,0,5,0,20,-20
8722,2907,1,SB,0,0,False,,8d 9s,-10,10,2,0,-10,10
8723,2907,2,BB,0,1,False,5d 8c 3s,Jd 6s,-20,20,5,0,20,-20
8724,2908,0,BTN,0,1,False,4s Jd Kc,Tc 3d,0,0,5,0,20,-20
8725,2908,1,SB,0,0,False,,8h Jc,-10,10,2,0,-10,10
8726,2908,2,BB,0,1,False,4s Jd Kc,7s 3s,-20,20,5,0,20,-20
8727,2909,0,BTN,0,3,True,Th 7d Tc 6d Ts,6s 5h,0,0,12,0,-1280,1280
8728,2909,1,SB,0,2,False,Th 7d Tc 6d,Qs Kd,-750,750,9,0,-750,750
8729,2909,2,BB,0,3,True,Th 7d Tc 6d Ts,8d Td,432,-432,12,0,-432,432
8730,2910,0,BTN,0,2,False,Qh 8d Jd Qd,Jc Kd,60,-60,8,60,-10,-50
8731,2910,1,SB,0,1,False,Qh 8d Jd,7s Td,-10,10,6,30,-10,-20
8732,2910,2,BB,0,1,False,Qh 8d Jd,6c 5d,-20,20,8,40,-20,-20
8733,2911,0,BTN,0,3,True,8s Tc Kd 6h As,6s 5s,70,-70,9,70,-50,-20
8734,2911,1,SB,0,0,False,,7d Jc,-10,10,2,0,-10,10
8735,2911,2,BB,0,3,True,8s Tc Kd 6h As,Qc 4h,20,-20,9,0,-20,20
8736,2912,0,BTN,0,3,True,Jh Qd 8h Jc 5c,2d Kh,0,0,11,0,-1920,1920
8737,2912,1,SB,0,3,True,Jh Qd 8h Jc 5c,6c 6h,-1800,1800,12,0,-1800,1800
8738,2912,2,BB,0,3,True,Jh Qd 8h Jc 5c,Ad Ah,2000,-2000,12,0,-2000,2000
8739,2913,0,BTN,0,0,False,,Js 3d,0,0,4,0,-20,20
8740,2913,1,SB,0,2,False,7h Qs 4c Jd,9h 8h,-300,300,9,0,-300,300
8741,2913,2,BB,0,1,False,7h Qs 4c,Kd 7s,20,-20,6,0,-20,20
8742,2914,0,BTN,0,3,True,2c 8s 4d Jd 8c,4h 5d,0,0,11,0,1604,-1604
8743,2914,1,SB,0,3,True,2c 8s 4d Jd 8c,9c Jc,1392,-1392,10,0,1392,-1392
8744,2914,2,BB,0,3,True,2c 8s 4d Jd 8c,Js 3s,-1714.2857142857142,1714.2857142857142,10,0.0,1714.2857142857142,-1714.2857142857142
8745,2915,0,BTN,0,3,False,6c 7d 2s 6h Th,2c 5h,0,0,10,0,-20,20
8746,2915,1,SB,0,0,False,,4s 3c,-10,10,2,0,-10,10
8747,2915,2,BB,0,3,False,6c 7d 2s 6h Th,Qh Tc,20,-20,10,0,-20,20
8748,2916,0,BTN,0,3,True,Td 6s 5s As 2d,6d Jc,0,0,10,0,-1920,1920
8749,2916,1,SB,0,2,False,Td 6s 5s As,Qh 6h,-60,60,8,0,-60,60
8750,2916,2,BB,0,3,True,Td 6s 5s As 2d,Ks 8s,2000,-2000,11,0,-2000,2000
8751,2917,0,BTN,0,1,False,5h 5c Th,3d Kd,-50,50,5,-50,-10,60
8752,2917,1,SB,0,0,False,,9h 2h,-10,10,2,0,-10,10
8753,2917,2,BB,0,3,True,5h 5c Th Js 5d,Ac 3c,80,-80,10,0,-80,80
8754,2918,0,BTN,0,3,False,Ad 4s Js Qs Kc,6c 6s,-50,50,9,-50,-10,60
8755,2918,1,SB,0,1,False,Ad 4s Js,Ks 2h,-10,10,6,30,-10,-20
8756,2918,2,BB,0,3,False,Ad 4s Js Qs Kc,8d Th,-20,20,13,-190,210,-20
8757,2919,0,BTN,0,2,False,4c 3c 8s Jd,6c Jc,60,-60,8,60,-10,-50
8758,2919,1,SB,0,0,False,,Kh 4s,-10,10,2,0,-10,10
8759,2919,2,BB,0,2,False,4c 3c 8s Jd,7h Ks,-20,20,7,0,20,-20
8760,2920,0,BTN,0,2,False,8h 2s 9c 9h,4h Jd,0,0,7,0,20,-20
8761,2920,1,SB,0,0,False,,2d 5h,-10,10,2,0,-10,10
8762,2920,2,BB,0,2,False,8h 2s 9c 9h,6s 3d,-20,20,7,0,20,-20
8763,2921,0,BTN,0,1,False,Jc 5s 9c,Qd Kc,-50,50,7,-50,-50,100
8764,2921,1,SB,0,1,False,Jc 5s 9c,7h Qh,-88,88,8,-88,-88,176
8765,2921,2,BB,0,3,True,Jc 5s 9c 9h 8h,Kd 9s,172,-172,12,-152,-20,172
8766,2922,0,BTN,0,3,True,5s 9d 8c 7c 5d,4h Ts,0,0,10,0,-1520,1520
8767,2922,1,SB,0,0,False,,8h Jh,20,-20,3,0,20,-20
8768,2922,2,BB,0,3,True,5s 9d 8c 7c 5d,2s 9h,320,-320,9,0,-320,320
8769,2923,0,BTN,0,3,True,8s 3s 2h 5h Qc,Ks 9d,100,-100,12,100,-50,-50
8770,2923,1,SB,0,3,True,8s 3s 2h 5h Qc,7c Jd,-10,10,9,30,-10,-20
8771,2923,2,BB,0,3,True,8s 3s 2h 5h Qc,7d Ts,-20,20,12,40,-20,-20
8772,2924,0,BTN,0,0,False,,3h Ks,0,0,4,0,-20,20
8773,2924,1,SB,0,3,True,2s Qs 5d Kc 2h,7s Ts,-1740,1740,12,0,-1740,1740
8774,2924,2,BB,0,3,False,2s Qs 5d Kc 2h,Qc 3s,107,-107,12,0,-107,107
8775,2925,0,BTN,0,3,True,Ah 7c Js 4c 2d,Qh 8h,96,-96,10,96,-10,-86
8776,2925,1,SB,0,0,False,,Qs 5c,-10,10,2,0,-10,10
8777,2925,2,BB,0,2,False,Ah 7c Js 4c,9h 5h,80,-80,9,0,-80,80
8778,2926,0,BTN,0,3,True,Ah 4c Ad Kd 9d,Ts Qs,100,-100,12,100,-50,-50
8779,2926,1,SB,0,0,False,,3h Jh,-10,10,2,0,-10,10
8780,2926,2,BB,0,3,True,Ah 4c Ad Kd 9d,8h 3s,-20,20,9,0,20,-20
8781,2927,0,BTN,0,3,False,8s Qs 8h 4s 6h,Ac 2d,0,0,9,0,20,-20
8782,2927,1,SB,0,2,False,8s Qs 8h 4s,7c 6c,100,-100,7,0,100,-100
8783,2927,2,BB,0,3,False,8s Qs 8h 4s 6h,3c Jd,-20,20,9,0,20,-20
8784,2928,0,BTN,0,1,False,7c 4h 6d,7s Jh,0,0,6,0,120,-120
8785,2928,1,SB,0,1,False,7c 4h 6d,Kc 6h,-10,10,7,130,-10,-120
8786,2928,2,BB,0,3,True,7c 4h 6d 5s Qc,Jc Ks,-20,20,12,40,-20,-20
8787,2929,0,BTN,0,3,True,8h 8s Ad 6s Ah,6c Qh,0,0,9,0,80,-80
8788,2929,1,SB,0,3,True,8h 8s Ad 6s Ah,9s Qc,60,-60,9,0,60,-60
8789,2929,2,BB,0,3,True,8h 8s Ad 6s Ah,Jc Tc,-80,80,9,0,80,-80
8790,2930,0,BTN,0,3,True,9d Ks 7s 5s 2h,4h 7c,0,0,11,0,-1704,1704
8791,2930,1,SB,0,0,False,,Jc 7h,-10,10,2,0,-10,10
8792,2930,2,BB,0,3,True,9d Ks 7s 5s 2h,Kc 8h,2000,-2000,10,0,-2000,2000
8793,2931,0,BTN,0,3,True,5h 2d Ah Jc Js,Kd Jd,2010,-2010,10,2010,-10,-2000
8794,2931,1,SB,0,3,True,5h 2d Ah Jc Js,8d Qc,-10,10,10,1605,-10,-1595
8795,2931,2,BB,0,3,True,5h 2d Ah Jc Js,8s 5c,-110,110,14,130,-20,-110
8796,2932,0,BTN,0,3,True,5d Td Ad Jc As,3c 5h,0,0,10,0,1520,-1520
8797,2932,1,SB,0,2,False,5d Td Ad Jc,Qd 3d,-100,100,8,0,-100,100
8798,2932,2,BB,0,3,True,5d Td Ad Jc As,6s Ah,-2000,2000,10,0,2000,-2000
8799,2933,0,BTN,0,3,True,2s 8c 8s Th 4c,7s 3c,0,0,10,0,1920,-1920
8800,2933,1,SB,0,0,False,,Jc 8h,-10,10,2,0,-10,10
8801,2933,2,BB,0,1,False,2s 8c 8s,Kh Ts,-170,170,7,0,170,-170
8802,2934,0,BTN,0,1,False,4d Kh As,4h 6d,0,0,5,0,20,-20
8803,2934,1,SB,0,0,False,,Kc 4s,-10,10,2,0,-10,10
8804,2934,2,BB,0,1,False,4d Kh As,6h Ts,-20,20,5,0,20,-20
8805,2935,0,BTN,0,3,True,5s 3c 5h Td 9h,4c Kd,0,0,10,0,640,-640
8806,2935,1,SB,0,0,False,,7d 3h,-10,10,2,0,-10,10
8807,2935,2,BB,0,3,True,5s 3c 5h Td 9h,6s As,-640,640,9,0,640,-640
8808,2936,0,BTN,0,1,False,7c 6d Td,8c 2s,0,0,6,0,-20,20
8809,2936,1,SB,0,0,False,,Qc 4h,-10,10,2,0,-10,10
8810,2936,2,BB,0,2,False,7c 6d Td 2c,4c Ts,20,-20,8,0,-20,20
8811,2937,0,BTN,0,0,False,,Tc 6h,0,0,4,0,-20,20
8812,2937,1,SB,0,0,False,,7c 3d,-10,10,2,0,-10,10
8813,2937,2,BB,0,3,False,3s 8d Js 4d 7h,6s Qh,-20,20,9,0,20,-20
8814,2938,0,BTN,0,2,False,Jd 3s 2d 5h,Jh 6h,60,-60,8,60,-10,-50
8815,2938,1,SB,0,0,False,,4h 5s,-10,10,2,0,-10,10
8816,2938,2,BB,0,2,False,Jd 3s 2d 5h,8c 9h,-20,20,7,0,20,-20
8817,2939,0,BTN,0,3,True,9s Ah Qh 5s Jd,Qd 3h,0,0,9,0,20,-20
8818,2939,1,SB,0,0,False,,5c 2h,-10,10,2,0,-10,10
8819,2939,2,BB,0,3,True,9s Ah Qh 5s Jd,6s 8d,-20,20,9,0,20,-20
8820,2940,0,BTN,0,3,True,8s Kc 4s 5d 2d,3h 9s,0,0,11,0,-1520,1520
8821,2940,1,SB,0,2,False,8s Kc 4s 5d,As Td,-240,240,9,0,-240,240
8822,2940,2,BB,0,3,True,8s Kc 4s 5d 2d,6d Ks,300,-300,10,0,-300,300
8823,2941,0,BTN,0,1,False,8s Kc 8c,5s 6h,0,0,5,0,20,-20
8824,2941,1,SB,0,0,False,,3d 8d,-10,10,2,0,-10,10
8825,2941,2,BB,0,1,False,8s Kc 8c,7d Td,-20,20,5,0,20,-20
8826,2942,0,BTN,0,0,False,,7h 5s,0,0,4,0,-20,20
8827,2942,1,SB,0,0,False,,6c 8s,-10,10,2,0,-10,10
8828,2942,2,BB,0,3,True,Ts Jd 8c Tc 9d,Jc Qd,742,-742,10,0,-742,742
8829,2943,0,BTN,0,2,False,3h Kc 4d 7d,3s 4s,0,0,7,0,20,-20
8830,2943,1,SB,0,3,False,3h Kc 4d 7d Js,7h Jh,60,-60,9,0,60,-60
8831,2943,2,BB,0,2,False,3h Kc 4d 7d,Td 2c,-20,20,7,0,20,-20
8832,2944,0,BTN,0,3,True,Ts Qs Qh Ac 8d,7d 2c,0,0,12,0,-1920,1920
8833,2944,1,SB,0,0,False,,Jc 3h,-10,10,2,0,-10,10
8834,2944,2,BB,0,3,False,Ts Qs Qh Ac 8d,Kc Qc,107,-107,12,0,-107,107
8835,2945,0,BTN,0,2,False,4s 6s 7s Kh,Ks 7h,0,0,8,0,480,-480
8836,2945,1,SB,0,2,False,4s 6s 7s Kh,7c 5d,-10,10,10,505,-10,-495
8837,2945,2,BB,0,3,True,4s 6s 7s Kh 9c,Qh Ad,-20,20,13,1714,-1694,-20
8838,2946,0,BTN,0,3,True,Ad Kh 9d Ah 6d,6s 2c,0,0,11,0,-1920,1920
8839,2946,1,SB,0,3,True,Ad Kh 9d Ah 6d,Th Qs,-400,400,10,0,-400,400
8840,2946,2,BB,0,3,True,Ad Kh 9d Ah 6d,6h Qd,80,-80,9,0,-80,80
8841,2947,0,BTN,0,3,False,Kc 6c 5d 3c 7d,5h Kd,0,0,10,0,-20,20
8842,2947,1,SB,0,0,False,,3h 2h,-10,10,2,0,-10,10
8843,2947,2,BB,0,3,False,Kc 6c 5d 3c 7d,7h 3d,20,-20,10,0,-20,20
8844,2948,0,BTN,0,3,True,Qc 9s Ts 8s Th,9c Qd,298,-298,14,298,-149,-149
8845,2948,1,SB,0,0,False,,7c 8d,-10,10,2,0,-10,10
8846,2948,2,BB,0,3,True,Qc 9s Ts 8s Th,6s Ah,-40,40,9,0,40,-40
8847,2949,0,BTN,0,1,False,4s Th 8h,8c 4d,0,0,6,0,-20,20
8848,2949,1,SB,0,0,False,,3s 2d,-10,10,2,0,-10,10
8849,2949,2,BB,0,2,False,4s Th 8h Jd,Ts 9c,20,-20,8,0,-20,20
8850,2950,0,BTN,0,3,True,4d 9h 2c 5d Tc,Qd 7c,0,0,9,0,-20,20
8851,2950,1,SB,0,0,False,,Jc 8h,-10,10,2,0,-10,10
8852,2950,2,BB,0,1,False,4d 9h 2c,Kh 6d,20,-20,6,0,-20,20
8853,2951,0,BTN,0,2,False,9h 3s Kd 4c,3h Qs,0,0,7,0,20,-20
8854,2951,1,SB,0,2,False,9h 3s Kd 4c,Js 4s,100,-100,7,0,100,-100
8855,2951,2,BB,0,2,False,9h 3s Kd 4c,8c Td,-20,20,7,0,20,-20
8856,2952,0,BTN,0,3,True,4s Qs 2d 3s 2h,4c Kc,-1650,1650,11,-1650,1950,-300
8857,2952,1,SB,0,3,True,4s Qs 2d 3s 2h,Ks Kd,139,-139,9,0,139,-139
8858,2952,2,BB,0,2,False,4s Qs 2d 3s,Ad Jc,-480,480,7,0,480,-480
8859,2953,0,BTN,0,1,False,6c 8s 2d,3s 4d,0,0,7,0,-120,120
8860,2953,1,SB,0,0,False,,4c Kc,-60,60,4,0,-60,60
8861,2953,2,BB,0,3,True,6c 8s 2d Ad Ah,Js Jc,248,-248,12,0,-248,248
8862,2954,0,BTN,0,1,False,Js Ac 5s,Qs 6h,0,0,6,0,-20,20
8863,2954,1,SB,0,0,False,,2c Qh,-10,10,2,0,-10,10
8864,2954,2,BB,0,3,True,Js Ac 5s 4c 5d,Jc 3d,248,-248,12,0,-248,248
8865,2955,0,BTN,0,1,False,Td Ah Js,Jd 2s,0,0,5,0,20,-20
8866,2955,1,SB,0,0,False,,2h Jh,-10,10,2,0,-10,10
8867,2955,2,BB,0,1,False,Td Ah Js,6s 3d,-20,20,5,0,20,-20
8868,2956,0,BTN,0,3,True,Ad 8d 2d Kc 4s,8h 6c,0,0,10,0,-1704,1704
8869,2956,1,SB,0,3,True,Ad 8d 2d Kc 4s,Jh Jc,-1992,1992,12,0,-1992,1992
8870,2956,2,BB,0,3,True,Ad 8d 2d Kc 4s,5h As,2000,-2000,10,0,-2000,2000
8871,2957,0,BTN,0,3,True,8d 3s Ks Jd 2s,7d Qh,0,0,11,0,1604,-1604
8872,2957,1,SB,0,3,True,8d 3s Ks Jd 2s,8s Ts,2000,-2000,11,0,2000,-2000
8873,2957,2,BB,0,3,True,8d 3s Ks Jd 2s,2d Kc,-200.0,200.0,8,0.0,200.0,-200.0
8874,2958,0,BTN,0,3,True,Td 4s 3h As 5h,8d 7h,0,0,9,0,640,-640
8875,2958,1,SB,0,1,False,Td 4s 3h,Ac 7d,-60,60,6,0,-60,60
8876,2958,2,BB,0,3,True,Td 4s 3h As 5h,6d Ts,-736,736,10,0,736,-736
8877,2959,0,BTN,0,3,True,Jc Ks Kh 2c 6h,Ad 3c,0,0,9,0,-20,20
8878,2959,1,SB,0,0,False,,5s 3d,-10,10,2,0,-10,10
8879,2959,2,BB,0,3,True,Jc Ks Kh 2c 6h,5h 7c,20,-20,9,0,-20,20
8880,2960,0,BTN,0,1,False,Ad 7s Qd,4h 5s,0,0,5,0,20,-20
8881,2960,1,SB,0,2,False,Ad 7s Qd 4c,Js Ac,100,-100,7,0,100,-100
8882,2960,2,BB,0,1,False,Ad 7s Qd,Th 5c,-20,20,5,0,20,-20
8883,2961,0,BTN,0,1,False,Jd Ad Kc,Td 2h,0,0,5,0,20,-20
8884,2961,1,SB,0,0,False,,Kd Tc,20,-20,3,0,20,-20
8885,2961,2,BB,0,1,False,Jd Ad Kc,4d 9s,-20,20,5,0,20,-20
8886,2962,0,BTN,0,3,True,6c Qs 6s 3c 5d,5s Ad,-1755,1755,9,-1755,-10,1765
8887,2962,1,SB,0,3,False,6c Qs 6s 3c 5d,Jc 4c,-1000,1000,11,0,-1000,1000
8888,2962,2,BB,0,3,False,6c Qs 6s 3c 5d,9d 9c,20,-20,10,0,-20,20
8889,2963,0,BTN,0,3,True,8h 8d 5h 7d Ks,8c 6s,0,0,11,0,-1520,1520
8890,2963,1,SB,0,1,False,8h 8d 5h,Kc Qc,-60,60,6,0,-60,60
8891,2963,2,BB,0,3,True,8h 8d 5h 7d Ks,8s 9c,2000,-2000,11,0,-2000,2000
8892,2964,0,BTN,0,2,False,Jc Td 5h Kd,6c 2c,0,0,7,0,20,-20
8893,2964,1,SB,0,0,False,,Ad 2d,20,-20,3,0,20,-20
8894,2964,2,BB,0,1,False,Jc Td 5h,2s 3h,-20,20,5,0,20,-20
8895,2965,0,BTN,0,3,False,Ah 2c Kc 9s 3s,4c 5s,0,0,9,0,20,-20
8896,2965,1,SB,0,0,False,,3h Js,-10,10,2,0,-10,10
8897,2965,2,BB,0,3,False,Ah 2c Kc 9s 3s,Th 7h,-20,20,9,0,20,-20
8898,2966,0,BTN,0,2,False,Ts 5c 9s Ad,Ac 4s,100,-100,11,100,-50,-50
8899,2966,1,SB,0,2,False,Ts 5c 9s Ad,Kc Jc,100,-100,7,0,100,-100
8900,2966,2,BB,0,1,False,Ts 5c 9s,3d 8c,-20,20,5,0,20,-20
8901,2967,0,BTN,0,3,True,6h Jh 9c Td 5c,Qh 5s,0,0,12,0,-1920,1920
8902,2967,1,SB,0,1,False,6h Jh 9c,8d Ad,-60,60,6,0,-60,60
8903,2967,2,BB,0,3,True,6h Jh 9c Td 5c,Qd Jc,186,-186,11,0,-186,186
8904,2968,0,BTN,0,3,True,8c 6h 6c 9s 5h,8s Th,0,0,9,0,-20,20
8905,2968,1,SB,0,0,False,,3d Ts,-10,10,2,0,-10,10
8906,2968,2,BB,0,3,True,8c 6h 6c 9s 5h,5d 3h,20,-20,9,0,-20,20
8907,2969,0,BTN,0,3,True,As Qc Ac Qs 5c,9d 6s,0,0,9,0,20,-20
8908,2969,1,SB,0,0,False,,8h 3s,-10,10,2,0,-10,10
8909,2969,2,BB,0,3,True,As Qc Ac Qs 5c,7c 4d,-20,20,9,0,20,-20
8910,2970,0,BTN,0,3,True,5d 7h 9d Jd 5s,Kd 9c,-1392.5,1392.5,9,-1392.5,1442.5,-50.0
8911,2970,1,SB,0,3,True,5d 7h 9d Jd 5s,9h 7s,-10,10,12,2005,-10,-1995
8912,2970,2,BB,0,3,True,5d 7h 9d Jd 5s,Ac Ts,-20,20,12,-1910,1930,-20
8913,2971,0,BTN,0,1,False,6h 9s Jd,Qc As,60,-60,6,60,-10,-50
8914,2971,1,SB,0,0,False,,5h 2s,-10,10,2,0,-10,10
8915,2971,2,BB,0,3,False,6h 9s Jd 8h Th,4s 7h,20,-20,10,0,-20,20
